sentence,label,possible,impossible,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone is about to be born with 12 toes.,improbable,0.8918918918918919,0.1081081081081081,0.8641220927238464,0.2896237373352051,-0.7725920677185059,0.2896237373352051,0.2896237373352051
Someone is about to be born with 2 feet.,possible,1.0,0.0,0.8661395311355591,0.3459518849849701,-0.7851342558860779,0.3459518849849701,0.3459518849849701
Someone is about to be born with 2 wings.,impossible,0.0789473684210526,0.9210526315789472,0.8315883874893188,0.3993884325027466,-0.7140300869941711,0.3993884325027466,0.3993884325027466
Someone is about to buy a large rock.,possible,0.9487179487179488,0.0512820512820512,0.8277512788772583,0.283051073551178,-0.8005158305168152,0.283051073551178,0.283051073551178
Someone is about to clean a car.,possible,1.0,0.0,0.7897849082946777,0.3614256978034973,-0.6850561499595642,0.3614256978034973,0.3614256978034973
Someone is about to clean a cloud.,impossible,0.05,0.95,0.8459307551383972,0.4635424017906189,-0.7186362743377686,0.4635424017906189,0.4635424017906189
Someone is about to clean a road.,improbable,0.9743589743589745,0.0256410256410256,0.8132638931274414,0.3853578269481659,-0.7631047368049622,0.3853578269481659,0.3853578269481659
Someone is about to count all of the hairs on a dog.,improbable,0.2972972972972973,0.7027027027027027,0.7581990957260132,0.3485400080680847,-0.7015541195869446,0.3485400080680847,0.3485400080680847
Someone is about to count all of the sand in the world.,impossible,0.025,0.975,0.6977734565734863,0.3700341582298279,-0.597495436668396,0.3700341582298279,0.3700341582298279
Someone is about to count all of the students in a room.,possible,1.0,0.0,0.7344257831573486,0.39394646883010864,-0.6997714042663574,0.39394646883010864,0.39394646883010864
Someone is about to cut the line to go into the store.,improbable,1.0,0.0,0.7893186807632446,0.2804102897644043,-0.7703643441200256,0.2804102897644043,0.2804102897644043
Someone is about to eat a brownie for dessert.,possible,1.0,0.0,0.8737367987632751,0.2875937819480896,-0.6927400827407837,0.2875937819480896,0.2875937819480896
Someone is about to eat a large rock.,impossible,0.1944444444444444,0.8055555555555556,0.9312090277671814,0.28674599528312683,-0.7616196274757385,0.28674599528312683,0.28674599528312683
Someone is about to eat a lollipop.,possible,1.0,0.0,0.9150145053863525,0.34320390224456787,-0.7703499794006348,0.34320390224456787,0.34320390224456787
Someone is about to eat a pickle for dessert.,improbable,0.95,0.05,0.9024564623832703,0.311534583568573,-0.6441505551338196,0.311534583568573,0.311534583568573
Someone is about to eat a planet.,impossible,0.025,0.975,0.916405200958252,0.41906672716140747,-0.679449737071991,0.41906672716140747,0.41906672716140747
Someone is about to eat a rainbow for dessert.,impossible,0.0,1.0,0.8256763219833374,0.362070769071579,-0.55878084897995,0.362070769071579,0.362070769071579
Someone is about to eat a whole sandwich for dinner.,possible,1.0,0.0,0.8614678382873535,0.2929742932319641,-0.6582295894622803,0.2929742932319641,0.2929742932319641
Someone is about to eat a whole turkey for dinner.,improbable,0.9,0.1,0.8402224779129028,0.28838229179382324,-0.6544322967529297,0.28838229179382324,0.28838229179382324
Someone is about to eat a whole whale for dinner.,impossible,0.0263157894736842,0.9736842105263158,0.9316095113754272,0.2755813002586365,-0.6716586351394653,0.2755813002586365,0.2755813002586365
Someone is about to eat an insect.,improbable,0.9743589743589745,0.0256410256410256,0.955094575881958,0.36796486377716064,-0.7544844150543213,0.36796486377716064,0.36796486377716064
Someone is about to find a monkey in a closet.,improbable,0.7368421052631579,0.2631578947368421,0.8940587043762207,0.36618947982788086,-0.6309279799461365,0.36618947982788086,0.36618947982788086
Someone is about to find a sweater in a closet.,possible,1.0,0.0,0.7545484304428101,0.3834371566772461,-0.598946213722229,0.3834371566772461,0.3834371566772461
Someone is about to find a unicorn in a closet.,impossible,0.075,0.925,0.8132621645927429,0.4023403525352478,-0.5640861988067627,0.4023403525352478,0.4023403525352478
Someone is about to have a cat as a pet.,possible,1.0,0.0,0.8642947673797607,0.29225754737854004,-0.7749956846237183,0.29225754737854004,0.29225754737854004
Someone is about to have a lion as a pet.,improbable,0.6666666666666666,0.3333333333333333,0.9340152740478516,0.31206241250038147,-0.7560765743255615,0.31206241250038147,0.31206241250038147
Someone is about to have the moon as a pet.,impossible,0.0256410256410256,0.9743589743589745,0.9539911150932312,0.3567779064178467,-0.7658547759056091,0.3567779064178467,0.3567779064178467
Someone is about to know the name of someone they just met.,possible,0.9705882352941176,0.0294117647058823,0.7876248955726624,0.3411707878112793,-0.6503933668136597,0.3411707878112793,0.3411707878112793
Someone is about to know the names of everyone in the world.,impossible,0.0256410256410256,0.9743589743589745,0.7630013227462769,0.42967644333839417,-0.6448468565940857,0.42967644333839417,0.42967644333839417
Someone is about to know the names of everyone they ever met.,improbable,0.5526315789473685,0.4473684210526316,0.7722316980361938,0.36418259143829346,-0.5633147358894348,0.36418259143829346,0.36418259143829346
Someone is about to live for 1000 years.,impossible,0.0,1.0,0.7739710211753845,0.36370375752449036,-0.5135065317153931,0.36370375752449036,0.36370375752449036
Someone is about to live for 110 years.,improbable,1.0,0.0,0.755488395690918,0.30449897050857544,-0.5525089502334595,0.30449897050857544,0.30449897050857544
Someone is about to live for 60 years.,possible,1.0,0.0,0.7100650072097778,0.31607818603515625,-0.5634056925773621,0.31607818603515625,0.31607818603515625
Someone is about to magically appear into the store.,impossible,0.0526315789473684,0.9473684210526316,0.8306678533554077,0.41789674758911133,-0.778849720954895,0.41789674758911133,0.41789674758911133
Someone is about to make a house out of bricks.,possible,0.975,0.025,0.8257417678833008,0.29770758748054504,-0.6328884959220886,0.29770758748054504,0.29770758748054504
Someone is about to make a house out of gas.,impossible,0.0,1.0,0.8743308782577515,0.32518938183784485,-0.6563149094581604,0.32518938183784485,0.32518938183784485
Someone is about to make a house out of grass.,improbable,0.5135135135135135,0.4864864864864865,0.8522317409515381,0.3500692844390869,-0.7086069583892822,0.3500692844390869,0.3500692844390869
Someone is about to make their friend cry.,improbable,1.0,0.0,0.7919572591781616,0.33667415380477905,-0.5528467893600464,0.33667415380477905,0.33667415380477905
Someone is about to make their friend shrink.,impossible,0.0789473684210526,0.9210526315789472,0.9004883766174316,0.3651290535926819,-0.6783519983291626,0.3651290535926819,0.3651290535926819
Someone is about to make their friend smile.,possible,1.0,0.0,0.7177380323410034,0.3933688998222351,-0.6393203139305115,0.3933688998222351,0.3933688998222351
Someone is about to move a marble with their breath.,improbable,0.8205128205128205,0.1794871794871795,0.8663076758384705,0.35954684019088745,-0.6169160604476929,0.35954684019088745,0.35954684019088745
Someone is about to move a marble with their hand.,possible,1.0,0.0,0.9256516695022583,0.36285144090652466,-0.7222566604614258,0.36285144090652466,0.36285144090652466
Someone is about to move a marble with their mind.,impossible,0.0512820512820512,0.9487179487179488,0.8476539850234985,0.404621958732605,-0.6200477480888367,0.404621958732605,0.404621958732605
Someone is about to not eat for 1 hour.,possible,1.0,0.0,0.8203417062759399,0.3778921961784363,-0.6851508021354675,0.3778921961784363,0.3778921961784363
Someone is about to not eat for 10 days.,improbable,0.8108108108108109,0.1891891891891892,0.827741265296936,0.35423412919044495,-0.6754705309867859,0.35423412919044495,0.35423412919044495
Someone is about to not eat for 100 days.,impossible,0.054054054054054,0.945945945945946,0.8085883259773254,0.34923452138900757,-0.6737231016159058,0.34923452138900757,0.34923452138900757
Someone is about to open a window with their breath.,impossible,0.1351351351351351,0.8648648648648649,0.7823605537414551,0.32342928647994995,-0.7529948353767395,0.32342928647994995,0.32342928647994995
Someone is about to open a window with their feet.,improbable,0.8974358974358975,0.1025641025641025,0.9145887494087219,0.3399636447429657,-0.7471451163291931,0.3399636447429657,0.3399636447429657
Someone is about to open a window with their hand.,possible,1.0,0.0,0.8917932510375977,0.3297567367553711,-0.850575864315033,0.3297567367553711,0.3297567367553711
Someone is about to paint polka dots on a cloud.,impossible,0.025,0.975,0.9655843377113342,0.3594460189342499,-0.7063229084014893,0.3594460189342499,0.3594460189342499
Someone is about to paint polka dots on a plane.,improbable,0.925,0.075,0.9793517589569092,0.32547417283058167,-0.6786050200462341,0.32547417283058167,0.32547417283058167
Someone is about to paint polka dots on a wall.,possible,1.0,0.0,0.9547961354255676,0.2818734049797058,-0.6743559241294861,0.2818734049797058,0.2818734049797058
Someone is about to play with a toy.,possible,1.0,0.0,0.8680024743080139,0.3724781274795532,-0.8069790005683899,0.3724781274795532,0.3724781274795532
Someone is about to play with a wolf.,improbable,0.8,0.2,0.9466342926025391,0.41144251823425293,-0.7471935749053955,0.41144251823425293,0.41144251823425293
Someone is about to play with magic.,impossible,0.4358974358974359,0.5641025641025641,0.7399912476539612,0.5019278526306152,-0.6051424741744995,0.5019278526306152,0.5019278526306152
Someone is about to ride a cow.,improbable,0.85,0.15,0.970748245716095,0.37875938415527344,-0.8135589957237244,0.37875938415527344,0.37875938415527344
Someone is about to ride a horse.,possible,1.0,0.0,0.9634995460510254,0.38649168610572815,-0.7650513648986816,0.38649168610572815,0.38649168610572815
Someone is about to ride an ogre.,impossible,0.0769230769230769,0.9230769230769232,0.9667526483535767,0.3889172077178955,-0.7362848520278931,0.3889172077178955,0.3889172077178955
Someone is about to shake someone's hand with their hand.,possible,1.0,0.0,0.9125351309776306,0.37648239731788635,-0.7616000771522522,0.37648239731788635,0.37648239731788635
Someone is about to shake someone's hand with their mind.,impossible,0.0263157894736842,0.9736842105263158,0.8444761037826538,0.4116307199001312,-0.6203383207321167,0.4116307199001312,0.4116307199001312
Someone is about to shake someone's hand with their mouth.,improbable,0.5641025641025641,0.4358974358974359,0.9375300407409668,0.3525819778442383,-0.7490598559379578,0.3525819778442383,0.3525819778442383
Someone is about to stay awake for 5 days.,improbable,0.525,0.475,0.8105881214141846,0.39399778842926025,-0.5892999172210693,0.39399778842926025,0.39399778842926025
Someone is about to stay awake for 5 hours.,possible,1.0,0.0,0.8381010890007019,0.3481521010398865,-0.6280398964881897,0.3481521010398865,0.3481521010398865
Someone is about to stay awake for 5 years.,impossible,0.0512820512820512,0.9487179487179488,0.8549295663833618,0.37351852655410767,-0.5819115042686462,0.37351852655410767,0.37351852655410767
Someone is about to steal a large rock.,improbable,0.975,0.025,0.915237545967102,0.2841440737247467,-0.8322057127952576,0.2841440737247467,0.2841440737247467
Someone is about to turn an onion into apple juice.,impossible,0.0,1.0,0.8889192342758179,0.28191763162612915,-0.7291784882545471,0.28191763162612915,0.28191763162612915
Someone is about to turn an onion into onion juice.,improbable,0.9230769230769232,0.0769230769230769,0.9498885869979858,0.29175370931625366,-0.733798623085022,0.29175370931625366,0.29175370931625366
Someone is about to turn an onion into onion slices.,possible,0.9736842105263158,0.0263157894736842,0.9281413555145264,0.30178946256637573,-0.7447405457496643,0.30178946256637573,0.30178946256637573
Someone is about to unlock a door with a doorkey.,possible,1.0,0.0,0.9239263534545898,0.28148898482322693,-0.7628476023674011,0.28148898482322693,0.28148898482322693
Someone is about to unlock a door with a toothpick.,improbable,0.6666666666666666,0.3333333333333333,0.9246540665626526,0.3209635019302368,-0.7324247360229492,0.3209635019302368,0.3209635019302368
Someone is about to unlock a door with their mind.,impossible,0.05,0.95,0.7962688207626343,0.40600621700286865,-0.632523775100708,0.40600621700286865,0.40600621700286865
Someone is about to wait in line to go into the store.,possible,1.0,0.0,0.8164126873016357,0.25497353076934814,-0.845225989818573,0.25497353076934814,0.25497353076934814
Someone is about to walk through a brick wall.,impossible,0.1025641025641025,0.8974358974358975,0.8548270463943481,0.3198041319847107,-0.6456316113471985,0.3198041319847107,0.3198041319847107
Someone is about to walk through a hot fire.,improbable,0.6153846153846154,0.3846153846153846,0.8478906154632568,0.3996601998806,-0.7073354125022888,0.3996601998806,0.3996601998806
Someone is about to walk through an open door.,possible,1.0,0.0,0.7716766595840454,0.3473243713378906,-0.7520720362663269,0.3473243713378906,0.3473243713378906
Someone is about to wear shoes made out of leather.,possible,1.0,0.0,0.8488924503326416,0.33942556381225586,-0.6793858408927917,0.33942556381225586,0.33942556381225586
Someone is about to wear shoes made out of light.,impossible,0.05,0.95,0.8874354362487793,0.4075682759284973,-0.7393677234649658,0.4075682759284973,0.4075682759284973
Someone is about to wear shoes made out of stone.,improbable,0.4594594594594595,0.5405405405405406,0.9058771729469299,0.37680596113204956,-0.6634264588356018,0.37680596113204956,0.37680596113204956
